Component 1: Combined Fluid Force Magnitude,Component 1: Combined Fluid Torque Magnitude,Component 1: Pressure Force,Component 1: Shear Force,Component 1: Volume,Component 1: X Combined Fluid Force,Component 1: X Combined Fluid Torque About Reference Point,Component 1: X Pressure Force,Component 1: X Shear Force,Component 1: Y Combined Fluid Force,Component 1: Y Combined Fluid Torque About Reference Point,Component 1: Y Pressure Force,Component 1: Y Shear Force,Component 1: Z Combined Fluid Force,Component 1: Z Combined Fluid Torque About Reference Point,Component 1: Z Pressure Force,Component 1: Z Shear Force,Diagnostics: % Parallel Efficiency,Diagnostics: Accumulated Fluid Mass Source,Diagnostics: Convective Volume Error,Diagnostics: Convective Volume Error; % Lost,Diagnostics: Elapsed Clock Time,Diagnostics: Elapsed Clock Time Per Time Step,Diagnostics: Fluid 1 Volume Net Influx,Diagnostics: Free Surface Time-step Limit,Diagnostics: Interblock Boundary Volume Error,Diagnostics: Interblock Boundary Volume Error; % Lost,Diagnostics: Maximum Pressure Residual,Diagnostics: Pressure Convergence Criterion,Diagnostics: Pressure Iteration Count,Diagnostics: Pressure Relaxation Factor,Diagnostics: Time-step Size,Diagnostics: Time-step Stability Limit,Diagnostics: Viscous Time-step Limit,Diagnostics: Volumetric Convective Time-step Limit,Diagnostics: X-direction Convective Time-step Limit,Diagnostics: Y-direction Convective Time-step Limit,Diagnostics: Z-direction Convective Time-step Limit,Fill Fraction,Fluid Center Of Mass X-coordinate,Fluid Center Of Mass Y-coordinate,Fluid Center Of Mass Z-coordinate,Fluid Surface Area,History Probe 1: Dynamic Viscosity,History Probe 1: Fluid Velocity Magnitude,History Probe 1: Fluid X-velocity,History Probe 1: Fluid Y-velocity,History Probe 1: Fluid Z-velocity,History Probe 1: Fraction Of Fluid,History Probe 1: Pressure,History Probe 1: Probe Velocity Magnitude,History Probe 1: Probe X-velocity,History Probe 1: Probe Y-velocity,History Probe 1: Probe Z-velocity,History Probe 1: Strain Rate Magnitude,History Probe 1: Turbulence Intensity; %,History Probe 1: Turbulent Dissipation,History Probe 1: Turbulent Energy,History Probe 1: X-coordinate,History Probe 1: Y-coordinate,History Probe 1: Z-coordinate,Mass-averaged Fluid Mean Kinetic Energy,Mass-averaged Turbulent Buoyant Production,Mass-averaged Turbulent Dissipation,Mass-averaged Turbulent Kinetic Energy,Mass-averaged Turbulent Shear Production,Maximum Fluid #1 Velocity,Maximum Fluid Surface Velocity,Mesh Block 1, Ymax: Fluid #1 Volume Flow Rate,Mesh Block 1, Ymin: Fluid #1 Elevation,Mesh Block 1, Ymin: Fluid #1 Volume Flow Rate,Mesh Block 1, Ymin: Specified Turbulent Dissipation,Mesh Block 1, Ymin: Specified Turbulent Energy,Mesh Block 1, Ymin: Specified X-velocity Of Current,Mesh Block 1, Ymin: Specified Y-velocity Of Current,Mesh Block 1, Ymin: Specified Z-velocity Of Current,Mesh Block 1, Zmax: Fluid #1 Volume Flow Rate,Mesh Block 1, Zmax: Specified Fluid Fraction,Mesh Block 1, Zmax: Specified Pressure,Mesh Block 1, Zmax: Specified Turbulent Dissipation,Mesh Block 1, Zmax: Specified Turbulent Energy,Mesh Block 1, Zmax: Specified X-velocity,Mesh Block 1, Zmax: Specified Y-velocity,Mesh Block 2, Xmax: Fluid #1 Volume Flow Rate,Mesh Block 2, Xmin: Fluid #1 Volume Flow Rate,Mesh Block 2, Ymax: Fluid #1 Volume Flow Rate,Mesh Block 2, Ymin: Fluid #1 Volume Flow Rate,Mesh Block 2, Zmax: Fluid #1 Volume Flow Rate,Mesh Block 2, Zmax: Specified Fluid Fraction,Mesh Block 2, Zmax: Specified Pressure,Mesh Block 2, Zmax: Specified Turbulent Dissipation,Mesh Block 2, Zmax: Specified Turbulent Energy,Mesh Block 2, Zmax: Specified X-velocity,Mesh Block 2, Zmax: Specified Y-velocity,NumberOfMeshBlocks,Probe Particles,Time,Total Fluid Mass,Total Number Of Particles,Volume Of Fluid #1
3.73831,1.32181,3.73451,0.00404972,0.00188898,0.00473454,0.782464,0.0047838,-4.92603e-05,-3.73831,0.00180638,-3.7345,-0.00380495,-0.00138571,-1.06533,5.67944e-16,-0.00138571,97.4201,-177.687,-0.000647488,-0.0312933,11972.7,6.203,-0.178043,0.00913444,9.16068e-05,0.00442739,0.0186132,0.0247442,4,1,0.00367811,0.00367811,0.00945138,0.00797031,0.00762099,0.00816101,0.00367811,0.436598,0.279999,4.1291,0.199194,4.65003,0.0876952,0.0245933,-0.00340757,0.0104539,-0.0219985,0.99965,1389.96,0,0,0,0,0.397687,19.2339,1.33737e-05,0.000160911,0.28,4.03,0.25,0.00434961,0,7.93871e-06,2.03844e-05,1.3092e-05,0.920195,1.05062,0.0105956,0.447358,0.0116263,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,0,0,-0.0021419,0,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,7.20322,1827.22,1,1.83088
3.73456,1.17025,3.73738,0.00338706,0.00188898,-0.0297033,0.719997,-0.0297036,3.50779e-07,-3.73444,-0.00419606,-3.73726,0.00282208,-0.00187297,-0.922538,5.67338e-16,-0.00187297,98.3903,-311.008,-0.00107259,-0.0505284,22607,5.854,-0.311631,0.00913624,0.000164534,0.00775102,0.01408,0.0247726,4,1,0.00338146,0.00338146,0.0114734,0.00727717,0.00685607,0.00801159,0.00338146,0.403628,0.279999,4.06319,0.184244,4.6413,0.0299413,0.0543615,-0.00278715,0.0415244,-0.0349733,0.999364,1022.76,0,0,0,0,1.28518,14.3506,1.67145e-05,0.000144678,0.28,4.03,0.25,0.00702529,0,1.49616e-05,4.64263e-05,3.36702e-05,1.27792,1.27935,0.0162533,0.436109,-0.000532222,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,0,0,-0.000810787,0,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,14.2284,1689.24,1,1.69263
3.73298,1.24484,3.73223,0.00132063,0.00188898,-0.0154107,0.766434,-0.0152942,-0.000116447,-3.73294,-0.00303733,-3.7322,-0.000749604,-0.00108101,-0.980914,5.63876e-16,-0.00108101,97.9665,-218.568,-0.000775692,-0.0371792,15535.6,7.869,-0.219006,0.00913926,9.56778e-05,0.00458588,0.0131661,0.0191458,6,1,0.00499122,0.00499122,0.0148293,0.0100962,0.0131122,0.0115302,0.00499122,0.425947,0.279999,4.08209,0.19428,4.645,0.0747247,0.0284743,-0.00360432,0.0124054,-0.0253752,0.999651,1387.57,0,0,0,0,0.399395,37.8637,8.39517e-05,0.000239658,0.28,4.03,0.25,0.00167165,0,9.59565e-06,2.73382e-05,1.46823e-05,0.87745,0.817693,0.000476531,0.448685,0.013087,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,0,0,-0.000516528,0,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,9.4616,1782.65,1,1.78622
3.73245,1.25619,3.73092,0.00192656,0.00188898,-0.0106292,0.759675,-0.0105185,-0.000110684,-3.73244,-0.00216892,-3.73091,-0.00152843,-0.0011676,-1.00045,5.63347e-16,-0.0011676,98.6209,-218.265,-0.000768909,-0.0368489,15569.5,7.795,-0.218702,0.00914499,9.69196e-05,0.00464473,0.0117515,0.0191458,6,1,0.00506216,0.00506216,0.0156759,0.0103805,0.0119529,0.0110049,0.00506216,0.426014,0.279999,4.08156,0.194311,4.64373,0.074241,0.0258006,-0.00363533,0.00785307,-0.0243061,0.999603,1377.91,0,0,0,0,0.274906,37.5851,8.36808e-05,0.000238401,0.28,4.03,0.25,0.00168763,0,9.4573e-06,2.74032e-05,1.51522e-05,0.891421,0.838343,0.000711605,0.447137,0.0113861,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,0,0,-0.000709579,0,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,9.4868,1782.93,1,1.7865
3.71866,1.26124,3.71645,0.00254588,0.00188898,-0.00721627,0.754538,-0.00710072,-0.000115544,-3.71865,-0.00151946,-3.71645,-0.00220643,-0.00126484,-1.01064,5.63316e-16,-0.00126484,97.947,-218.058,-0.000765222,-0.0366686,15595.8,6.046,-0.218495,0.00917252,9.78977e-05,0.00469116,0.0174317,0.0191458,4,1,0.00485237,0.00485237,0.0152453,0.0100018,0.0128633,0.00965296,0.00485237,0.426059,0.279999,4.08122,0.194331,4.64246,0.0738384,0.0240444,-0.00365532,0.00429157,-0.0233742,0.999573,1372.7,0,0,0,0,0.180571,37.2717,8.37205e-05,0.000237737,0.28,4.03,0.25,0.00171134,0,9.59532e-06,2.7476e-05,1.67572e-05,0.913022,0.857282,0.000726873,0.445925,0.0100523,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,0,0,-0.000855755,0,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,9.50634,1783.12,1,1.78669
3.71794,1.29783,3.71488,0.00335648,0.00188898,5.83565e-05,0.775857,0.000110379,-5.20226e-05,-3.71794,0.00081623,-3.71488,-0.00305797,-0.00138276,-1.04039,5.67702e-16,-0.00138276,98.2954,-177.757,-0.000650848,-0.0314596,11935.3,4.431,-0.178113,0.0091302,9.07469e-05,0.00438638,0.0259129,0.0260465,2,1,0.00328438,0.00328438,0.00974913,0.00713475,0.00712111,0.00846963,0.00328438,0.436592,0.279999,4.12901,0.199193,4.65247,0.0705888,0.0272498,-0.00338375,0.0142612,-0.0229721,0.999671,1396.84,0,0,0,0,0.500455,19.1056,1.22523e-05,0.000158521,0.28,4.03,0.25,0.00434274,0,7.94987e-06,2.03293e-05,1.20254e-05,0.84062,1.2619,0.0115996,0.448665,0.0130616,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,0,0,-0.00199294,0,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,7.18193,1827.2,1,1.83086
3.71369,1.33634,3.70893,0.00498051,0.00188898,0.0117182,0.777056,0.0117752,-5.69408e-05,-3.71368,0.00330446,-3.70891,-0.00476952,-0.00143314,-1.08718,5.6777e-16,-0.00143314,97.9114,-177.612,-0.000641833,-0.031016,12013.8,8.039,-0.177968,0.00919085,9.2601e-05,0.00447487,0.0138414,0.0212151,6,1,0.00451054,0.00451054,0.00919828,0.00946109,0.00688791,0.00788359,0.00451054,0.4366,0.279999,4.12935,0.199191,4.64863,0.125611,0.0220321,-0.00344359,0.00587353,-0.0209537,0.999611,1380.09,0,0,0,0,0.274989,19.447,1.53646e-05,0.000165709,0.28,4.03,0.25,0.00438167,0,8.08649e-06,2.04616e-05,1.39562e-05,0.981741,0.929519,0.00947847,0.445766,0.00987725,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,0,0,-0.00231557,0,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,7.22889,1827.23,1,1.8309
3.70859,1.2272,3.70854,0.00107306,0.00188898,-0.0200074,0.77049,-0.0198749,-0.000132557,-3.70854,-0.0037838,-3.70848,-5.1581e-05,-0.00106359,-0.955168,5.64718e-16,-0.00106359,98.2532,-218.906,-0.000783454,-0.0375571,15503.1,6.053,-0.219345,0.00913478,9.45006e-05,0.00453016,0.0118921,0.0212142,4,1,0.00444133,0.0046978,0.0138362,0.00967565,0.0152316,0.0121468,0.0046978,0.425871,0.28,4.08268,0.194243,4.64631,0.0751418,0.0316277,-0.00356872,0.0168038,-0.0265557,0.999708,1397.59,0,0,0,0,0.520055,37.9521,8.44415e-05,0.000241118,0.28,4.03,0.25,0.00167401,0,9.79409e-06,2.72921e-05,1.44959e-05,0.899165,0.881646,-4.21005e-05,0.450156,0.0147013,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,0,0,-0.000330071,0,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,9.43721,1782.33,1,1.7859
3.70452,1.21653,3.70407,0.00126235,0.00188898,-0.010987,0.705331,-0.0110489,6.19203e-05,-3.70451,-0.00147593,-3.70405,-0.000452805,-0.00117672,-0.991188,5.66188e-16,-0.00117672,98.7584,-312.01,-0.0010709,-0.050449,22712.8,5.848,-0.312635,0.00932698,0.000168432,0.00793467,0.0205581,0.023534,4,1,0.00407615,0.00411708,0.0106539,0.00794408,0.00717735,0.00866019,0.00411708,0.403369,0.28,4.06794,0.184094,4.61926,0.0385901,0.035413,-0.00296167,0.0291035,-0.0199574,0.99928,996.689,0,0,0,0,0.918696,13.9617,1.65351e-05,0.000143587,0.28,4.03,0.25,0.00736617,0,1.57435e-05,4.69328e-05,2.72927e-05,1.08364,1.11113,0.0122709,0.432537,-0.00371668,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,0,0,-0.00138736,0,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,14.2943,1688.16,1,1.69154
3.69812,1.11448,3.70032,0.0031252,0.00188898,-0.0363883,0.677607,-0.0363468,-4.14934e-05,-3.69794,-0.00589158,-3.70014,0.00219969,-0.00221957,-0.884807,5.67734e-16,-0.00221957,98.2203,-411.054,-0.00154954,-0.0718164,29358.4,5.54,-0.411878,0.00921261,0.000189855,0.00879917,0.0228072,0.0278619,4,1,0.00344404,0.00344404,0.0115024,0.00751716,0.00808659,0.00771839,0.00344404,0.378953,0.280001,4.08147,0.172966,4.68421,0.0563041,0.0625409,-0.00198937,0.0311716,-0.0541825,0.999309,886.501,0,0,0,0,1.03705,30.5646,5.05347e-05,0.000252497,0.28,4.03,0.25,0.00270283,0,4.63052e-05,8.61685e-05,7.29163e-05,1.23908,1.24704,0.0114142,0.44305,0.00688667,3.16228e-19,1.83716e-13,0,0,0,0,0,0,3.16228e-19,1.83716e-13,0,0,0,0,0.000109581,0,0,0,0,3.16228e-19,1.83716e-13,0,0,,1,18.6725,1585.97,1,1.58915
